word_id,english,russian,next_repetition_date,interval_hours,ease_factor,repetitions
2632,alongside,рядом; около,2025-10-03 16:15:19,12.0,2.5,0
1556917185,along the way,попутно; по пути,2025-10-03 16:15:19,12.0,2.5,0
2633,aloof,отчуждённый,2025-10-03 19:06:57,2.5,2.5,1
2654,alter,изменять,2025-10-03 16:15:19,12.0,2.5,0
2658,alteration,Изменение,2025-10-03 16:15:19,12.0,2.5,0
2667,although,хотя,2025-10-03 16:15:19,12.0,2.5,0
1987461536,although I am getting ahead of myself,хотя я забегаю вперед,2025-10-03 16:15:19,12.0,2.5,0
2671,altitude,высота,2025-10-03 16:15:19,12.0,2.5,0
2689,alumnus,"бывший студент, выпускник (колледжа, университета)",2025-10-03 16:15:19,12.0,2.5,0
2706,amass,собирать,2025-10-03 16:15:19,12.0,2.5,0
1557319596,a matter of priority,вопрос первостепенной важности,2025-10-03 16:15:19,12.0,2.5,0
2716,ambassador,посол,2025-10-03 16:15:19,12.0,2.5,0
2719,amber,янтарь,2025-10-03 16:15:19,12.0,2.5,0
2725,ambiguity,двусмысленность,2025-10-03 16:15:19,12.0,2.5,0
49566,ambivalence,двойственность отношения,2025-10-03 16:15:19,12.0,2.5,0
2739,ambush,засада,2025-10-03 16:15:19,12.0,2.5,0
2748,amend,вносить изменения,2025-10-03 16:15:19,12.0,2.5,0
85658,amenities,достижения современной цивилизации,2025-10-03 16:15:19,12.0,2.5,0
2761,amiable,дружелюбный,2025-10-03 16:15:19,12.0,2.5,0
2763,amicable,мирный,2025-10-03 16:15:19,12.0,2.5,0
2764,amid,"среди, посреди, между; среди, посреди, между; среди, посреди, между",2025-10-03 16:15:19,12.0,2.5,0
2790,amorousness,"влюблённость, нежность, любовь",2025-10-03 16:15:19,12.0,2.5,0
1772673725,a mother lode of,"золотая жила, кладезь",2025-10-03 16:15:19,12.0,2.5,0
1167629164,amount of sunlight,"количество солнечного света,",2025-10-03 16:15:19,12.0,2.5,0
1572888316,ample supplies,достаточные запасы,2025-10-03 16:15:19,12.0,2.5,0
2812,amplifier,усилитель,2025-10-03 16:15:19,12.0,2.5,0
2813,amplify,увеличивать,2025-10-03 16:15:19,12.0,2.5,0
1853611831,amp up,"усилить, увеличить, активизировать",2025-10-03 16:15:19,12.0,2.5,0
227805,amusedly,с приятным удивлением,2025-10-03 16:15:19,12.0,2.5,0
2832,anachronism,пережиток старины,2025-10-03 16:15:19,12.0,2.5,0
2876,ancestor,предок,2025-10-03 16:15:19,12.0,2.5,0
2879,anchor,якорь,2025-10-03 16:15:19,12.0,2.5,0
1541092933,"and leveling with you, she's also a bit of a cunt","и, признаюсь тебе честно, она еще и немного стерва",2025-10-03 16:15:19,12.0,2.5,0
1732506469,And what are the main risks that you see in this strategy,"И каковы основные риски, которые вы видите в этой стратегии?",2025-10-03 16:15:19,12.0,2.5,0
1386296787,anew,заново,2025-10-03 16:15:19,12.0,2.5,0
1736233099,angst,страх,2025-10-03 16:15:19,12.0,2.5,0
2922,anguish,мучение,2025-10-03 16:15:19,12.0,2.5,0
46371,anguished,страдальческий,2025-10-03 16:15:19,12.0,2.5,0
6282279,animal waste,отходы животных,2025-10-03 16:15:19,12.0,2.5,0
2946,ankle,лодыжка,2025-10-03 16:15:19,12.0,2.5,0
2954,annex,пристройка,2025-10-03 16:15:19,12.0,2.5,0
2958,annihilation,уничтожение,2025-10-03 16:15:19,12.0,2.5,0
2966,annoyance,раздражение,2025-10-03 16:15:19,12.0,2.5,0
2969,annual,ежегодный,2025-10-03 16:15:19,12.0,2.5,0
7443037,annual percentage yield,годовая процентная доходность,2025-10-03 16:15:19,12.0,2.5,0
3061,antic,шалости,2025-10-03 16:15:19,12.0,2.5,0
3065,anticipate,предчувствовать,2025-10-03 16:15:19,12.0,2.5,0
3136,anxiety,тревога,2025-10-03 16:15:19,12.0,2.5,0
1322385913,Any suggestions you care to make concerning this case will be much appreciated,"Будем очень признательны за любые предложения, которые вы захотите сделать по этому делу.",2025-10-03 16:15:19,12.0,2.5,0
49602,anytime,В любое время,2025-10-03 16:15:19,12.0,2.5,0
1828979707,Any way we can let this slide,"Есть какой-нибудь способ, которым мы можем это уладить?",2025-10-03 16:15:19,12.0,2.5,0
3151,apart,в стороне,2025-10-03 16:15:19,12.0,2.5,0
3155,apathetic,равнодушный,2025-10-03 16:15:19,12.0,2.5,0
3158,ape,обезьяна,2025-10-03 16:15:19,12.0,2.5,0
3164,aperture,отверстие,2025-10-03 16:15:19,12.0,2.5,0
1862784726,aplenty,в изобилии,2025-10-03 16:15:19,12.0,2.5,0
2064580123,apocryphal,"сомнительный, недостоверный",2025-10-03 16:15:19,12.0,2.5,0
71263,apologetically,оправдываясь,2025-10-03 16:15:19,12.0,2.5,0
1389416763,"Apologies, but I won't be able to make it this Friday","Прошу прощения, но я не смогу прийти в эту пятницу",2025-10-03 16:15:19,12.0,2.5,0
2032197179,apologise for doing,приносим свои извинения за делаю,2025-10-03 16:15:19,12.0,2.5,0
3219,appal,ужасать,2025-10-03 16:15:19,12.0,2.5,0
3220,appalling,"ужасный, ужасающий, отталкивающий, потрясающий, /very unpleasant and shocking, very bad or disappointing",2025-10-03 16:15:19,12.0,2.5,0
3223,apparatus,инструмент,2025-10-03 16:15:19,12.0,2.5,0
3224,apparel,одежда,2025-10-03 16:15:19,12.0,2.5,0
3225,apparent,очевидный,2025-10-03 16:15:19,12.0,2.5,0
3226,apparently,вероятно,2025-10-03 16:15:19,12.0,2.5,0
3229,appeal,привлекать,2025-10-03 16:15:19,12.0,2.5,0
209871,appeal to,"привлекать, притягивать; влечь, манить, нравиться (кому-либо)",2025-10-03 16:15:19,12.0,2.5,0
3242,append,прибавлять,2025-10-03 16:15:19,12.0,2.5,0
1699567458,applicable rates,применимая ставка,2025-10-03 16:15:19,12.0,2.5,0
3268,applicant,кандидат,2025-10-03 16:15:19,12.0,2.5,0
4550355,applied research,исследование прикладного характера (в отличие от теоретических исследований),2025-10-03 16:15:19,12.0,2.5,0
316595,apply for,подать заявку на (работу),2025-10-03 16:15:19,12.0,2.5,0
57303,applying,Применение,2025-10-03 16:15:19,12.0,2.5,0
3290,appreciate,быть признательным,2025-10-03 16:15:19,12.0,2.5,0
2140652854,appreciate your concern,Ценю твою заботу,2025-10-03 16:15:19,12.0,2.5,0
3291,appreciation,признательность,2025-10-03 16:15:19,12.0,2.5,0
73698,apprehending,задержаниe,2025-10-03 16:15:19,12.0,2.5,0
3295,apprehension,мрачное предчувствие,2025-10-03 16:15:19,12.0,2.5,0
3296,apprehensive,испытывающий тревогу,2025-10-03 16:15:19,12.0,2.5,0
3298,apprenticeship,учение,2025-10-03 16:15:19,12.0,2.5,0
3302,approach,подход,2025-10-03 16:15:19,12.0,2.5,0
56216,appropriately,подходящим образом,2025-10-03 16:15:19,12.0,2.5,0
3312,approved,одобренный,2025-10-03 16:15:19,12.0,2.5,0
3321,apron,фартук,2025-10-03 16:15:19,12.0,2.5,0
3327,apt,Подходящий,2025-10-03 16:15:19,12.0,2.5,0
3329,aptitude,склонность способность пригодность,2025-10-03 16:15:19,12.0,2.5,0
96267,aptly,метко; метко,2025-10-03 16:15:19,12.0,2.5,0
3363,arbitrary,случайный; произвольный,2025-10-03 16:15:19,12.0,2.5,0
3379,arc,"дуга, радуга",2025-10-03 16:15:19,12.0,2.5,0
3402,archetype,образец,2025-10-03 16:15:19,12.0,2.5,0
3413,archive,архив,2025-10-03 16:15:19,12.0,2.5,0
3416,archly,лукаво,2025-10-03 16:15:19,12.0,2.5,0
654581,arch nemesis,заклятый враг,2025-10-03 16:15:19,12.0,2.5,0
3430,arduous,тяжелый,2025-10-03 16:15:19,12.0,2.5,0
54623,arguably,вероятно,2025-10-03 16:15:19,12.0,2.5,0
3448,argue,утверждать,2025-10-03 16:15:19,12.0,2.5,0
3505,armpit,подмышка,2025-10-03 16:15:19,12.0,2.5,0
3517,arouse,пробуждать,2025-10-03 16:15:19,12.0,2.5,0
3523,arrangement,договорённость,2025-10-03 16:15:19,12.0,2.5,0
3527,array,Множество,2025-10-03 16:15:19,12.0,2.5,0
131812,arrays,массив данных,2025-10-03 16:15:19,12.0,2.5,0
3532,arresting,"захватывающий, привлекающий внимание",2025-10-03 16:15:19,12.0,2.5,0
3539,arrogant,высокомерный,2025-10-03 16:15:19,12.0,2.5,0
3546,arse,груб. зад; жопа,2025-10-03 16:15:19,12.0,2.5,0
3550,arson,поджог,2025-10-03 16:15:19,12.0,2.5,0
3561,articulate,ясный,2025-10-03 16:15:19,12.0,2.5,0
46178,artwork,произведение искусства,2025-10-03 16:15:19,12.0,2.5,0
1108742565,As alluded to above,Как указано выше,2025-10-03 16:15:19,12.0,2.5,0
1396632066,as always,как всегда,2025-10-03 16:15:19,12.0,2.5,0
3586,ascent,подъём,2025-10-03 16:15:19,12.0,2.5,0
510866,as easy as pie,проще простого,2025-10-03 16:15:19,12.0,2.5,0
1312090659,ashamedly,стыдливо,2025-10-03 16:15:19,12.0,2.5,0
561415,a shoulder to cry on,"тот, кому можно поплакаться в жилетку",2025-10-03 16:15:19,12.0,2.5,0
56983,ashtray,пепельница,2025-10-03 16:15:19,12.0,2.5,0
3614,aside,в сторону,2025-10-03 16:15:19,12.0,2.5,0
173800,aside from,"помимо, за исключением",2025-10-03 16:15:19,12.0,2.5,0
190359,as if,словно; как если бы; как будто,2025-10-03 16:15:19,12.0,2.5,0
1448186264,As if on cue,как по команде,2025-10-03 16:15:19,12.0,2.5,0
1370708460,ask for a truce,просить о перемирии,2025-10-03 16:15:19,12.0,2.5,0
1394026313,a slew of,множество,2025-10-03 16:15:19,12.0,2.5,0
174774,as long as,"пока; до тех пор, пока",2025-10-03 16:15:19,12.0,2.5,0
1897417715,A small leak will sink a great ship. Benjamin Franklina.,Маленькая течь топит большой корабль. Бе́нджамин Франклин.,2025-10-03 16:15:19,12.0,2.5,0
1187843901,a smattering of applause followed his speech,его речь сопровождалась негромкими аплодисментами,2025-10-03 16:15:19,12.0,2.5,0
1685870221,As noted earlier,как отмечалось ранее,2025-10-03 16:15:19,12.0,2.5,0
1785543845,as off-base as,"столь же неправильный, как",2025-10-03 16:15:19,12.0,2.5,0
1272862420,as of may,по состоянию на май,2025-10-03 16:15:19,12.0,2.5,0
3627,aspect,сторона,2025-10-03 16:15:19,12.0,2.5,0
346672,aspect ratio,соотношение сторон,2025-10-03 16:15:19,12.0,2.5,0
1077567942,as penance,в качестве наказания,2025-10-03 16:15:19,12.0,2.5,0
1155218333,a spike of,резкий рост,2025-10-03 16:15:19,12.0,2.5,0
3653,assassination,заказное убийство,2025-10-03 16:15:19,12.0,2.5,0
3655,assault,нападение,2025-10-03 16:15:19,12.0,2.5,0
3667,assert,"Утверждать; утверждать, заявлять",2025-10-03 16:15:19,12.0,2.5,0
3670,assess,оценивать,2025-10-03 16:15:19,12.0,2.5,0
3672,assessment,оценка,2025-10-03 16:15:19,12.0,2.5,0
80429,assets,капитал,2025-10-03 16:15:19,12.0,2.5,0
1276162306,assiduously,усердно,2025-10-03 16:15:19,12.0,2.5,0
3680,assign,определять; назначать,2025-10-03 16:15:19,12.0,2.5,0
3683,assignment,"задание, поручение",2025-10-03 16:15:19,12.0,2.5,0
125544,assignments,задания,2025-10-03 16:15:19,12.0,2.5,0
3700,assume,предполагать,2025-10-03 16:15:19,12.0,2.5,0
3702,assuming,принимая во внимание,2025-10-03 16:15:19,12.0,2.5,0
1575098323,"As the old adage goes, “Actions speak louder than words'","Как гласит старая пословица, “Действия говорят громче слов'",2025-10-03 16:15:19,12.0,2.5,0
1545740775,"As the team leader, the buck stops with me","Как руководитель группы, ответственность лежит на мне",2025-10-03 16:15:19,12.0,2.5,0
3724,astonishment,удивление,2025-10-03 16:15:19,12.0,2.5,0
1267439,a storm in a teacup.,буря в стакане воды,2025-10-03 16:15:19,12.0,2.5,0
3725,astound,изумлять,2025-10-03 16:15:19,12.0,2.5,0
